p_positive,p_negative,p_neutral,sentiment,n_chunks,ticker,sector,form,filing_date,n_words,doc_hash
0.999995231628418,2.800252104862011e-06,1.9811257061519427e-06,0.9999924302101135,3,HON,Industrials,8-K,unknown,8000,bedb99a19e5a97575804a5ccb255d02c
0.9999954700469971,2.175722556785331e-06,2.2956892280490138e-06,0.9999932646751404,3,HON,Industrials,8-K,unknown,4078,3754a298a20aa95ef7ac83101acb34aa
0.9999966621398926,2.5320109671156388e-06,7.457232982233108e-07,0.999994158744812,3,HON,Industrials,8-K,unknown,4333,1aa395ae9908485c9c7f8b32ecea0261
0.9999940991401672,2.8657930215558736e-06,3.0476578558591427e-06,0.999991238117218,3,HON,Industrials,8-K,unknown,8000,b2a7c5da0e6b16af723750a4372041c0
0.999950110912323,8.093990800261963e-06,4.1799223254201934e-05,0.9999420046806335,3,HON,Industrials,8-K,unknown,8000,a4ee0d372c60612a2ec414114c08b554
0.9999653697013855,6.811872026446508e-06,2.7872863938682713e-05,0.9999585747718811,3,HON,Industrials,8-K,unknown,8000,7f0a0348ceb6178b671b08a29988b5f9
0.9999952912330627,3.061843244722695e-06,1.6327545608874061e-06,0.9999922513961792,3,HON,Industrials,8-K,unknown,8000,45ddef74abd6f210aff06bb801afc495
0.9999955296516418,3.579855047064484e-06,8.576671461923979e-07,0.9999919533729553,3,HON,Industrials,8-K,unknown,3993,6f196b7678038ee38fcb561137440682
0.999938428401947,2.9041897505521774e-05,3.245167317800224e-05,0.9999094009399414,2,HON,Industrials,8-K,unknown,471,28d9d6156cd44959a4f541088659c80a
0.9999944567680359,3.2011582788982196e-06,2.390024064879981e-06,0.999991238117218,3,HON,Industrials,8-K,unknown,8000,84a5b6e5ce7ce5a3b860528a3098c7b9
0.9999882578849792,6.324025889625773e-06,5.5147088460216764e-06,0.9999819397926331,3,HON,Industrials,8-K,unknown,6140,5ede315a4665e4fd0d4821201dea20d4
0.9998783469200134,0.00011987061589024961,1.8148766685044393e-06,0.9997584819793701,3,HON,Industrials,8-K,unknown,8000,414568d91577441b20b3ab6a1563b0b6
0.9999927878379822,3.3785327104851604e-06,3.7764755234093172e-06,0.99998939037323,3,HON,Industrials,8-K,unknown,7755,822e748904495858b82b351200c6d534
0.9999533295631409,3.6725494283018634e-05,9.932061402651016e-06,0.9999166131019592,3,HON,Industrials,8-K,unknown,8000,ad86284b7646e0e210c1848339fa9ec1
0.9999971389770508,2.1952039332973072e-06,6.855825631646439e-07,0.9999949336051941,3,HON,Industrials,8-K,unknown,4415,5b6fc412da17cf0483d3cdf6fe5bc3f2
0.9999963641166687,2.301089125467115e-06,1.3521016626327764e-06,0.9999940395355225,3,HON,Industrials,8-K,unknown,8000,a49a02df8ed49c525c242f6acdf9fffa
0.9999971389770508,2.1914981971349334e-06,6.202045028658176e-07,0.9999949336051941,3,HON,Industrials,8-K,unknown,4175,de2b178e501c8c91eb15e4626de919c4
0.6666825413703918,0.3324193060398102,0.0008981850114651024,0.33426323533058167,3,HON,Industrials,8-K,unknown,7991,ddb18af8fc63ab824f1033a02017811e
0.666665256023407,0.33333396911621094,7.585421712974494e-07,0.33333128690719604,3,HON,Industrials,8-K,unknown,8000,1d12818c00aa0253130815a6af3eb2d0
0.6665461659431458,0.3334518373012543,2.028756398431142e-06,0.3330943286418915,3,HON,Industrials,8-K,unknown,4588,bf9d1a47b54cefcc9799d1b1f488a080
0.9999987483024597,7.5699580293076e-07,5.274207524053054e-07,0.9999979734420776,3,HON,Industrials,8-K,unknown,4377,c2670452541a495b43f06a5d2bb3611a
0.6666651368141174,0.3333337604999542,1.1140890592287178e-06,0.3333313763141632,3,HON,Industrials,8-K,unknown,8000,a573620d359eccb1ec5a197a11f7cbce
0.9999921321868896,4.054359578731237e-06,3.839165856334148e-06,0.9999880790710449,3,HON,Industrials,8-K,unknown,6038,d56710adb558ad8182b01ae42dc98c5d
0.6666645407676697,0.33333441615104675,1.0656386848495458e-06,0.3333301246166229,3,HON,Industrials,8-K,unknown,8000,7f4b49366ec863bd02181f21c7e484ce
0.9961907267570496,0.0002591238880995661,0.0035501541569828987,0.9959316253662109,3,HON,Industrials,8-K,unknown,8000,a68a87aa1588cac04d0615c1f713e180
0.6666648983955383,0.3333340585231781,1.0623878097248962e-06,0.33333083987236023,3,HON,Industrials,8-K,unknown,8000,9558285e8f657f1e4ca306ae6c75f38b
0.6666648983955383,0.3333340585231781,1.0265013088428532e-06,0.33333083987236023,3,HON,Industrials,8-K,unknown,8000,c5812b62bf2e0903d5092759c7a7d7f8
0.9999778866767883,1.5659852579119615e-05,6.503059921669774e-06,0.9999622106552124,3,HON,Industrials,8-K,unknown,4739,dcb14295c7c4fd15801c242bc1715fb5
0.6666648983955383,0.3333340585231781,1.0418693818792235e-06,0.33333083987236023,3,HON,Industrials,8-K,unknown,8000,f6f24ceefc59f4fffddaaaa6fd96d638
0.9999977946281433,1.3983262761030346e-06,7.593975510644668e-07,0.9999964237213135,3,HON,Industrials,8-K,unknown,4448,aafa4091d7c3a27e910cda51ec6fc39a
0.6666645407676697,0.33333441615104675,1.0819043154697283e-06,0.3333301246166229,3,HON,Industrials,8-K,unknown,8000,fdaaa68016c82e32dfed1753a20a5c73
0.9999921917915344,6.2691105995327234e-06,1.514846303507511e-06,0.999985933303833,3,HON,Industrials,8-K,unknown,5841,0a0b3dd0221049b61c4d7b642973ab33
0.9999955296516418,2.91040601041459e-06,1.4997109474279569e-06,0.9999926090240479,3,HON,Industrials,8-K,unknown,4198,bb8dcf7103cc427af20dc2ba44890acd
0.9999932646751404,4.43888848167262e-06,2.3456759663531557e-06,0.999988853931427,3,HON,Industrials,8-K,unknown,5718,5e214709262dbae2799d6d2f613f581c
0.6666650176048279,0.3333340585231781,9.713572808323079e-07,0.3333309590816498,3,HON,Industrials,8-K,unknown,8000,23a4c58b8a27f5cebbe56bb8768d6c6d
0.9959155917167664,0.0001158138329628855,0.003968619275838137,0.9957997798919678,3,HON,Industrials,8-K,unknown,8000,3cb7b88b7b763e139dfc5ea839d73cbd
0.6666647791862488,0.33333417773246765,1.032920295074291e-06,0.33333060145378113,3,HON,Industrials,8-K,unknown,8000,20ca25782d71cf4941b60cabec39470f
0.9999739527702332,2.3928418158902787e-05,2.102903636114206e-06,0.9999500513076782,3,HON,Industrials,8-K,unknown,5731,4faae2d95e90b2627addc45d1c276242
0.9999721050262451,9.10498511075275e-06,1.8804870705935173e-05,0.9999629855155945,3,HON,Industrials,8-K,unknown,8000,db762e3927b3aa8f84472cfbc2d78293
0.9999942779541016,3.7991937915649032e-06,1.9040594452235382e-06,0.9999904632568359,3,HON,Industrials,8-K,unknown,3846,f4a2184aee027fe5ca3fa8b0a343de75
0.9999980330467224,1.132148440774472e-06,8.622235441180237e-07,0.9999969005584717,3,HON,Industrials,8-K,unknown,4466,307238bf45f9ac306c0be0184f6e8734
0.9999982714653015,1.047510977514321e-06,7.442842502314306e-07,0.9999971985816956,3,HON,Industrials,8-K,unknown,4277,4be6fbbdc6eae0f4bddc557d7b3f7e6c
0.9999897480010986,3.7536296986218076e-06,6.4604437284288e-06,0.9999859929084778,2,HON,Industrials,8-K,unknown,557,21eb5ae912ecdfb6a3bd19e8272c6d71
0.6666648983955383,0.3333340883255005,1.014519511954859e-06,0.33333081007003784,3,HON,Industrials,8-K,unknown,8000,e04fac33639d340218798ba2bf14e0d4
0.6666646599769592,0.3333342969417572,1.0809318382598576e-06,0.333330363035202,3,HON,Industrials,8-K,unknown,8000,368e06ed84cf1aec02b36836e80129f3
0.6666646003723145,0.3333342969417572,1.106239892578742e-06,0.33333030343055725,3,HON,Industrials,8-K,unknown,8000,2c0dd988c7d03f911f54617f96467e71
0.6666494607925415,0.33334779739379883,2.7234079880145146e-06,0.3333016633987427,3,HON,Industrials,8-K,unknown,8000,0661d429f8f91b6456265912c5bed6ca
0.9999988675117493,6.782739205846156e-07,4.418210153289692e-07,0.9999982118606567,3,HON,Industrials,8-K,unknown,4324,5fb0e03c61fe9b70959b32d9ad2ade04
0.9999960064888,1.6179865269805305e-06,2.343973619645112e-06,0.9999943971633911,3,HON,Industrials,8-K,unknown,7335,4d1bb37b9199660e26e35663d0fa6f83
0.9999071359634399,6.337097147479653e-05,2.9522063414333388e-05,0.9998437762260437,2,HON,Industrials,8-K,unknown,393,803c8811724247036ec52da9490c3a7e
0.6666221618652344,0.33337000012397766,7.839001227694098e-06,0.3332521617412567,3,HON,Industrials,8-K,unknown,8000,966f376453346c20dea3c0879c7f29ce
0.999660074710846,6.238494097488001e-05,0.00027746075647883117,0.9995976686477661,3,HON,Industrials,8-K,unknown,8000,5ac014a5720d3b24ace4f8cc77b0f409
0.99778151512146,0.0022156252525746822,2.8256290534045547e-06,0.9955658912658691,3,HON,Industrials,8-K,unknown,5752,0ec6110e23e211b7be73f5290c9437ed
0.9954047799110413,0.0003171554417349398,0.0042779818177223206,0.9950876235961914,3,HON,Industrials,8-K,unknown,8000,6fbfb67d2770540e4eb4c1e897e00acc
0.999978244304657,1.7801719877752475e-05,4.008908490504837e-06,0.9999604225158691,3,HON,Industrials,8-K,unknown,8000,ed5cd1f12f8f9e035bdbdca83442b5fa
0.9999909400939941,7.005723546171794e-06,2.104093255184125e-06,0.9999839067459106,3,HON,Industrials,8-K,unknown,8000,0d08655009d99fa3ade5bcc36f8aee04
0.9999951720237732,2.5433710106881335e-06,2.2921637992112665e-06,0.9999926090240479,3,HON,Industrials,8-K,unknown,8000,c2a18617a372b9be83675058a792d0cc
0.9999985694885254,7.080491286615143e-07,7.400070103358303e-07,0.9999978542327881,3,HON,Industrials,8-K,unknown,4218,60058d009c8b4737f9380b9f9eec6dd7
0.99998539686203,1.1426001037762035e-05,3.2356394967791857e-06,0.9999739527702332,3,HON,Industrials,8-K,unknown,8000,ce31dcee6aeecfe69e6867cd832351b0
0.9787308573722839,0.0005926045123487711,0.020676517859101295,0.978138267993927,3,HON,Industrials,8-K,unknown,8000,6e17ab437e32061c369a104cba06532d
0.9999983310699463,9.644875262893038e-07,7.193195870058844e-07,0.9999973773956299,3,HON,Industrials,8-K,unknown,4549,6bb3bb9ac598578709b218da372ee31d
0.9999957084655762,3.2646960335114272e-06,1.0013519613494282e-06,0.9999924302101135,3,HON,Industrials,8-K,unknown,8000,e5c755de1575740d0e8af6eded775ba7
0.9988703727722168,9.456350380787626e-05,0.0010350238298997283,0.9987757802009583,3,HON,Industrials,8-K,unknown,4393,5877e52eac77d618fe4b3715fbab0efb
0.9999979138374329,1.195802838083182e-06,8.697898010723293e-07,0.9999967217445374,3,HON,Industrials,8-K,unknown,4463,46f2971832698546b9518589d2ae9413
0.9999940991401672,1.466042704123538e-06,4.38846655015368e-06,0.9999926090240479,3,IBM,Information Tech.,10-K,unknown,8000,b93ea747c8e0eb3a96ed2fd99e520e93
0.9999964237213135,1.442851157662517e-06,2.1047064819867956e-06,0.9999949932098389,3,IBM,Information Tech.,10-K,unknown,8000,eeeeadead596995854283c9cfb1285a2
0.6666746735572815,0.33332359790802,1.6966829434750252e-06,0.3333510756492615,3,IBM,Information Tech.,10-K,unknown,8000,0265d8e1fe61444aaf8be4eb367355d2
0.9999969601631165,1.2676005098910537e-06,1.6631473727102275e-06,0.9999957084655762,3,IBM,Information Tech.,10-K,unknown,8000,32f42aff9c349a15a7e387399541a8be
0.9999939799308777,4.470164185477188e-06,1.5256661072271527e-06,0.9999895095825195,3,IBM,Information Tech.,10-K,unknown,8000,8e792df2d09aff28a84ca0a6ebbea0a5
0.9999931454658508,1.533904651296325e-06,5.280008281260962e-06,0.9999915957450867,3,IBM,Information Tech.,10-K,unknown,8000,3a22a55dee085a10ea24b4c2f2ee5341
0.9999334216117859,3.8561713154194877e-05,2.8061564080417156e-05,0.9998948574066162,3,IBM,Information Tech.,10-Q,unknown,8000,358bd8f5456478975976638a726538b7
0.9999979138374329,9.364019319946237e-07,1.1324186743877362e-06,0.9999969601631165,3,IBM,Information Tech.,10-Q,unknown,8000,09de193a1a48e5bc2ec635644db594e1
0.9999837279319763,7.348867711698404e-06,8.902686204237398e-06,0.999976396560669,3,IBM,Information Tech.,10-Q,unknown,8000,dbae7b44df3611e802a682de7c2aa734
0.9999162554740906,4.192558117210865e-05,4.1824139771051705e-05,0.9998743534088135,3,IBM,Information Tech.,10-Q,unknown,8000,e4c81f2805aee5c5d41bd57a697c10d1
0.9998860359191895,6.984336505411193e-05,4.41860465798527e-05,0.9998161792755127,3,IBM,Information Tech.,10-Q,unknown,8000,2842d454782c9c4ca7cd8e725fae6c13
0.9999985098838806,1.1351129387549008e-06,3.911933390554623e-07,0.9999973773956299,3,IBM,Information Tech.,10-Q,unknown,8000,df41c92b92e51fbe56358e7e8c335abe
0.9999149441719055,6.56553020235151e-05,1.9437720766291022e-05,0.999849259853363,3,IBM,Information Tech.,10-Q,unknown,8000,4041da0b2ba2ee8431a31fb9093b91b0
0.9999134540557861,7.604958955198526e-05,1.0479420780029614e-05,0.9998373985290527,3,IBM,Information Tech.,10-Q,unknown,8000,64bb9d171786406752d6e07a7b6ed6a0
0.9999051690101624,7.767542410874739e-05,1.7068450688384473e-05,0.99982750415802,3,IBM,Information Tech.,10-Q,unknown,8000,ab93271bf1013528b1fd6ab3dbf103ec
0.9999980926513672,9.173256216854497e-07,1.0315615099898423e-06,0.9999971985816956,3,IBM,Information Tech.,10-Q,unknown,8000,5861091a90d8c30fa1ae2e0351edcdc4
0.9999917149543762,7.2328220994677395e-06,1.1022058288290282e-06,0.9999845027923584,3,IBM,Information Tech.,10-Q,unknown,8000,6befd9bb530d5851e865b0b80bbcbcc1
0.9999990463256836,5.345556814972952e-07,3.504807182252989e-07,0.9999985098838806,3,IBM,Information Tech.,10-Q,unknown,8000,98dcf755d14c802b0d2449eac9aa8b22
0.9998908042907715,9.555771248415112e-05,1.3611148460768163e-05,0.9997952580451965,3,IBM,Information Tech.,10-Q,unknown,8000,f2f302aff2d9fa4684ab3190ebe2f886
0.9999988079071045,7.572100457764463e-07,4.4740124849340646e-07,0.9999980330467224,3,IBM,Information Tech.,10-Q,unknown,8000,b4509ff373486b8ed40752404306a930
0.9999599456787109,2.0198267520754598e-05,1.979817716346588e-05,0.9999397397041321,3,IBM,Information Tech.,10-Q,unknown,8000,a28a14e1e3ae54c49a7ddd2817230982
0.9999988675117493,8.313047032970644e-07,2.6487464310775977e-07,0.9999980330467224,3,IBM,Information Tech.,10-Q,unknown,8000,700caa191fa1aa1f592eccda7e9c6283
0.9999783039093018,8.992769835458603e-06,1.270106167794438e-05,0.9999693036079407,3,IBM,Information Tech.,10-Q,unknown,8000,7daec86be6b0439948220a3630631f94
0.9999982714653015,1.3273574950289913e-06,4.727308748897485e-07,0.9999969601631165,3,IBM,Information Tech.,10-Q,unknown,8000,4ea84b15785d32dfb811c0353ea67f86
0.9999961853027344,2.0648096779041225e-06,1.7718821254675277e-06,0.9999940991401672,3,IBM,Information Tech.,8-K,unknown,8000,dc1b962f4f56e94fa296fb775980f490
0.9999715685844421,2.240413050458301e-05,6.059298812033376e-06,0.9999491572380066,3,IBM,Information Tech.,8-K,unknown,8000,4489149ab2083c7fed3535d329c4a85a
0.9999921917915344,5.799898644909263e-06,1.959882865776308e-06,0.9999864101409912,3,IBM,Information Tech.,8-K,unknown,8000,7b5ed8a45ed160c5141b0efb4eba3a4c
0.9999957084655762,3.834781182376901e-06,4.3041279695898993e-07,0.9999918937683105,3,IBM,Information Tech.,8-K,unknown,8000,58d5c24cde3013f83af4225b846eafa8
0.9999834895133972,8.532501851732377e-06,7.979794645507354e-06,0.9999749660491943,3,IBM,Information Tech.,8-K,unknown,7756,8e6e72fa4b5d9300e079dfa6b43a5db8
0.9999978542327881,1.4351280697155744e-06,6.837608452769928e-07,0.9999964237213135,3,IBM,Information Tech.,8-K,unknown,8000,6edce77e939f870fddf24e5409cd3f24
0.9999985694885254,9.526283974992111e-07,5.06984690673562e-07,0.999997615814209,3,IBM,Information Tech.,8-K,unknown,8000,9e3a9f28d845f5631c3f95615070798e
0.9999950528144836,2.6545703804004006e-06,2.2939468635740923e-06,0.9999923706054688,3,IBM,Information Tech.,8-K,unknown,7514,e80dc3035623f3eb350ba19067b1e51f
0.9999931454658508,5.008624157198938e-06,1.7876444644571166e-06,0.9999881386756897,3,IBM,Information Tech.,8-K,unknown,8000,9ae7441f10f6656291fabd82728d7d07
0.9911217093467712,0.008875742554664612,2.585750962680322e-06,0.9822459816932678,3,IBM,Information Tech.,8-K,unknown,8000,8e33a85f4f62b0b633f6856ca8e486c9
0.9999791979789734,1.5472662198590115e-05,5.4291908782033715e-06,0.9999637007713318,3,IBM,Information Tech.,8-K,unknown,8000,1e7b3c43fe0bcff8da95673bd507e116
0.999993622303009,3.4984243484359467e-06,2.8464328352129087e-06,0.9999901056289673,3,IBM,Information Tech.,8-K,unknown,8000,5231d0700d1847642cc4b6ee4f2de626
0.6666151881217957,0.3333803713321686,4.387826265883632e-06,0.3332348167896271,3,IBM,Information Tech.,8-K,unknown,8000,d3d0606e65fec155746d0e1540a8e388
0.9999961853027344,2.5533445295877755e-06,1.2048706139466958e-06,0.999993622303009,3,IBM,Information Tech.,8-K,unknown,8000,f0fe85dc502703b52bfa258bec2e921c
0.9999876022338867,9.075078196474351e-06,3.2333762192138238e-06,0.9999785423278809,3,IBM,Information Tech.,8-K,unknown,8000,1be3d358b9d4ff37a9540f6c5977975a
0.9999982714653015,1.174991325569863e-06,5.521419552678708e-07,0.999997079372406,3,IBM,Information Tech.,8-K,unknown,8000,912452563b9f1273fd5b7bae59e7d898
0.999997615814209,1.6327066987287253e-06,7.472792162843689e-07,0.9999960064888,3,IBM,Information Tech.,8-K,unknown,7977,9332e2574a75f25d80a5cb4fc9f6a1d8
0.9999794363975525,1.5196174899756443e-05,5.362726369639859e-06,0.9999642372131348,3,IBM,Information Tech.,8-K,unknown,8000,e8e0d5121501cc0ee4fa968bc9972d66
0.9999944567680359,3.1414538170793094e-06,2.500433993191109e-06,0.9999912977218628,3,IBM,Information Tech.,8-K,unknown,7539,4a5ebfb2be843cb351826cdc25a23aca
0.9999889731407166,7.875832125137094e-06,3.1610625228495337e-06,0.9999811053276062,3,IBM,Information Tech.,8-K,unknown,8000,3bd257f2038f4425819b8830219573be
0.999983012676239,1.3081367796985433e-05,3.90195191357634e-06,0.9999699592590332,3,IBM,Information Tech.,8-K,unknown,8000,654c7c1faacc0a39fb5acc170b647c4f
0.9998456835746765,0.0001490328140789643,5.246535238256911e-06,0.999696671962738,3,IBM,Information Tech.,8-K,unknown,8000,441042135aa378c0185783e23dbc5250
0.9999969005584717,2.129836502717808e-06,9.507530194241554e-07,0.9999947547912598,3,IBM,Information Tech.,8-K,unknown,7752,16af076af32976e30fe603e245a44ec9
0.9999958872795105,3.2163936793949688e-06,9.422114999324549e-07,0.9999926686286926,3,IBM,Information Tech.,8-K,unknown,6707,d37bf6c44ce8633a24eb261058c4a51e
0.9999856352806091,1.1789627023972571e-05,2.5879810436890693e-06,0.9999738335609436,3,IBM,Information Tech.,8-K,unknown,8000,b731f8583ef56a9ee59b53cf9c79973b
0.9999961853027344,2.2443239231506595e-06,1.5537847275481909e-06,0.9999939203262329,3,IBM,Information Tech.,8-K,unknown,8000,60f691ffd2405180122523c6d705e652
0.9999861717224121,8.328714102390222e-06,5.562857495533535e-06,0.9999778270721436,3,IBM,Information Tech.,8-K,unknown,8000,b6172b5870d8c9e851b545af8cd07f82
0.9999971389770508,1.8364289644523524e-06,1.1140641618112568e-06,0.9999952912330627,3,IBM,Information Tech.,8-K,unknown,8000,e0772eeaf1ccfffdf655120098dd12cd
0.9999962449073792,2.661275402715546e-06,1.0663151215339894e-06,0.9999935626983643,3,IBM,Information Tech.,8-K,unknown,8000,b8f16fdc057eeaa0e74bd3525f0d182b
0.9999964237213135,2.151241005776683e-06,1.4243067880670424e-06,0.9999942779541016,2,IBM,Information Tech.,8-K,unknown,675,fb82bf591e40911ef65666b4bf12063c
0.9999858736991882,1.0669630682969e-05,3.4570582556625595e-06,0.9999752044677734,3,IBM,Information Tech.,8-K,unknown,8000,844fb9f79191affb986b451a4e50bb87
0.9999975562095642,1.4126261476121726e-06,1.039597350427357e-06,0.9999961256980896,3,IBM,Information Tech.,8-K,unknown,8000,e21afdd603d89d50983beaa5eb64e9a7
0.9999944567680359,3.0170228910719743e-06,2.4769494757492794e-06,0.9999914169311523,3,IBM,Information Tech.,8-K,unknown,8000,bd55d4c4c47275d49d3069499cc39dcc
0.9999780058860779,9.74831073108362e-06,1.2263725693628658e-05,0.9999682307243347,2,IBM,Information Tech.,8-K,unknown,643,77e9370bcaf0257a7364217899f1f6ab
0.9999868273735046,7.177814040915109e-06,6.064463377697393e-06,0.9999796748161316,3,IBM,Information Tech.,8-K,unknown,8000,9f95891c9d2374d00309a541d82a6f5e
0.9999850392341614,1.0215313523076475e-05,4.6757063500990625e-06,0.9999748468399048,3,IBM,Information Tech.,8-K,unknown,8000,3df0bae3f04ed24116ddd181b2c0e1b5
0.999997615814209,1.7084504406739143e-06,6.585503911082924e-07,0.9999958872795105,3,IBM,Information Tech.,8-K,unknown,8000,6de5014d9f162d54d95ba4480fa29f8f
0.9999834895133972,1.226593303726986e-05,4.271804300515214e-06,0.9999712109565735,3,IBM,Information Tech.,8-K,unknown,8000,6733a23dbd94ecb181992a0779fb675a
0.9999852776527405,1.3653549103764817e-05,1.03138847862283e-06,0.9999716281890869,3,IBM,Information Tech.,8-K,unknown,8000,4ef143c04dca5d6211e07420db026b6b
0.9999969601631165,1.7580032363184728e-06,1.258388920177822e-06,0.999995231628418,3,IBM,Information Tech.,8-K,unknown,8000,ed0bf24b276188d795a03c2d9423b801
0.9999973177909851,2.0040331492054975e-06,7.608410328430182e-07,0.9999952912330627,3,IBM,Information Tech.,8-K,unknown,7611,5bc1f222dd080e238be5daa0fa690b1a
0.9999918341636658,6.114460120443255e-06,2.0995955765101826e-06,0.9999856948852539,3,IBM,Information Tech.,8-K,unknown,8000,705ce77f97914f20d582356c230ee56c
0.9999892115592957,7.664680197194684e-06,3.094882231380325e-06,0.9999815225601196,3,IBM,Information Tech.,8-K,unknown,8000,53c96bb2e929b3c832a854c3a4e1cd2f
0.9999983906745911,1.1757720130844973e-06,4.116961065392388e-07,0.9999971985816956,3,IBM,Information Tech.,8-K,unknown,7775,8b6eb6e653823d7e2530f6713d976203
0.9999926686286926,5.4615502449451014e-06,1.8368540395385935e-06,0.9999871850013733,3,IBM,Information Tech.,8-K,unknown,8000,dea68dcda108fae605e06e46a4fa75d9
0.9999971985816956,1.926850927702617e-06,8.136626092891674e-07,0.9999952912330627,3,IBM,Information Tech.,8-K,unknown,8000,99ce019c414460e88072cd0748e6ca0f
0.9999870657920837,7.917519724287558e-06,5.015616807213519e-06,0.9999791383743286,3,IBM,Information Tech.,8-K,unknown,8000,4ba35a1f52154a1b072efbee328dc457
0.999968945980072,2.0262476027710363e-05,1.0843926247616764e-05,0.9999486804008484,2,IBM,Information Tech.,8-K,unknown,574,e1fb18430c57503aac17511cd2bcbde9
0.9999963641166687,2.4998166736622807e-06,1.1515254527694196e-06,0.9999938607215881,3,IBM,Information Tech.,8-K,unknown,8000,397775ccbfa2e273e90e5a713c978ad8
0.9999773502349854,1.777812030923087e-05,4.899177383776987e-06,0.9999595880508423,3,IBM,Information Tech.,8-K,unknown,8000,62a4d4241968b3926904eeac6e8b328c
0.9999931454658508,5.857566065969877e-06,1.0512784456295776e-06,0.9999873042106628,3,IBM,Information Tech.,8-K,unknown,8000,d5d6305237711a26995b3c312d80f0b8
0.9999947547912598,2.691675717869657e-06,2.5194885893142782e-06,0.9999920725822449,3,IBM,Information Tech.,8-K,unknown,8000,163e635b3430820420d6cb2185f2ffd9
0.9999852776527405,8.019168490136508e-06,6.693170234939316e-06,0.9999772310256958,3,IBM,Information Tech.,8-K,unknown,8000,4750f4ca7634cd017828183b94e1aa13
0.9999990463256836,7.356055107266002e-07,2.582858940058941e-07,0.9999983310699463,3,IBM,Information Tech.,8-K,unknown,7838,05a9060cf6b5d2b471d4c3af029e7a11
0.9999966025352478,2.038773118329118e-06,1.3475076912072836e-06,0.9999945759773254,3,IBM,Information Tech.,8-K,unknown,8000,999505073e61ecd68c835dc5ef0c281e
0.9986626505851746,0.0011989696649834514,0.00013837454025633633,0.9974637031555176,3,IBM,Information Tech.,8-K,unknown,912,3c59e2a679a5d89d6100c8397102c4dc
0.9999957084655762,2.873080347853829e-06,1.509753360551258e-06,0.999992847442627,3,IBM,Information Tech.,8-K,unknown,7650,ea99043b67dbed89934a54b9a06cc627
0.9999973177909851,1.77471372353466e-06,9.71718236542074e-07,0.9999955296516418,3,IBM,Information Tech.,8-K,unknown,8000,f9806a5cce1d28e2dc8dea5ad7156c46
0.9999969601631165,1.789152861420007e-06,1.202262637889362e-06,0.9999951720237732,3,IBM,Information Tech.,8-K,unknown,8000,554b0e86276a9b7df9921e46f5dacc17
0.9999978542327881,1.4784636732656509e-06,6.6376884433339e-07,0.9999963641166687,3,IBM,Information Tech.,8-K,unknown,8000,05f58743760a28153064e8d69878dcdd
0.9999961853027344,1.90022319657146e-06,1.9255719507782487e-06,0.9999942779541016,3,IBM,Information Tech.,8-K,unknown,7825,35fc48cfea8930c9fbc6fe2a690b90a3
0.9999963641166687,2.506389819245669e-06,1.1402948985050898e-06,0.9999938607215881,3,IBM,Information Tech.,8-K,unknown,8000,0a87714aeb95060a0b95cc1e16523f45
0.9999952912330627,2.4802152438496705e-06,2.180850970034953e-06,0.9999927878379822,3,IBM,Information Tech.,8-K,unknown,8000,f5c9516b3a8e64db81cba293d448223b
0.9999955296516418,3.36944231094094e-06,1.0738433502410771e-06,0.9999921321868896,3,IBM,Information Tech.,8-K,unknown,8000,30669814d94390cfecc132ccfb5e8778
0.9999397397041321,2.2004036509315483e-05,3.818824916379526e-05,0.99991774559021,3,IBM,Information Tech.,8-K,unknown,8000,391494b3616a596a5b4a358161bd6e45
0.9999894499778748,8.48407216835767e-06,2.0545371626212727e-06,0.9999809861183167,3,IBM,Information Tech.,8-K,unknown,3942,d36ff710e62cb8eaa185228218c79e07
0.9999823570251465,1.1090064617746975e-05,6.562979251611978e-06,0.9999712705612183,3,IBM,Information Tech.,8-K,unknown,8000,0556122bae43ca4df923426a983783b0
0.6666398644447327,0.333353191614151,6.8874792304995935e-06,0.33328667283058167,3,IBM,Information Tech.,8-K,unknown,7977,df503bdfc1fff82ff3ddffe0d60c4e51
0.9999923706054688,5.747819614043692e-06,1.8272154420628794e-06,0.9999866485595703,3,IBM,Information Tech.,8-K,unknown,8000,6c812c47c0136ca11388bcb9634e278a
0.9999980926513672,1.0816221447385033e-06,8.554381452086091e-07,0.9999970197677612,3,IBM,Information Tech.,8-K,unknown,8000,fd8dfdcbddf33d05d38dc68b58328a17
0.666721761226654,0.3332483470439911,2.9971835829201154e-05,0.33347341418266296,3,IBM,Information Tech.,8-K,unknown,813,4be58a3da20f64c97e82824fa4983563
0.9999949932098389,3.5447646951070055e-06,1.460846419831796e-06,0.9999914765357971,3,IBM,Information Tech.,8-K,unknown,7255,263ff7fe6a7695404de9260d9813923c
0.9999898076057434,6.284032224357361e-06,3.913537057087524e-06,0.999983549118042,3,IBM,Information Tech.,8-K,unknown,8000,50d0f8083efc45074b8e8753624f21b1
0.999997615814209,1.9364908894203836e-06,4.571583929191547e-07,0.9999957084655762,3,IBM,Information Tech.,8-K,unknown,7657,e4d9bd39aba057405b4d4c70951ebedb
0.9999964833259583,2.284867832713644e-06,1.2134720464018756e-06,0.9999942183494568,3,IBM,Information Tech.,8-K,unknown,8000,3252972124f8c93c5778ae43dab03743
